course_id,active_course,category,instractor,original_price,name,url,short_description,sections_count,lectures_count,duration_str,language,last_update_date,caourse_rating,rating_count,best_rating,worst_rating,position_1,position_2,position_3,enrollment
1202988,1,Finance & Accounting,chris-haroun,$199.99,The Ultimate Financial Investment Training Course,https://www.udemy.com/course/the-complete-financial-analyst-training-and-investing-course/,"Succeed as a Financial Analyst &Investor by Award Winning MBA Prof who worked @Goldman, in Hedge Funds & Venture Capital",54,225,22h 30m,English,12/2021,4.6,27752,5,0.5,Finance & Accounting,Investing & Trading,Financial Analysis,"230,164"
836842,1,Personal Development,gregorycaremans,$149.99,Neuroplasticity and Brain Rewiring: How To Rewire Your Brain,https://www.udemy.com/course/neuroplasticity/,"How to develop mental flexibility, change habits, stop procrastination and alter memories based on neuroscience research",6,36,4h 4m,English,7/2021,4.6,13477,5,0.5,Personal Development,Motivation,Neuroplasticity,"96,736"
1352548,1,Development,javascript-academy,$114.99,Docker for absolute beginners: Learn Docker from scratch,https://www.udemy.com/course/docker-for-absolute-beginners-learn-docker-from-scratch/,Docker Practical hand on course for beginners with examples,2,44,3h 14m,English,6/2021,3.9,144,5,0.5,Development,Web Development,Docker,"17,955"
648826,1,Finance & Accounting,365careers,$194.99,The Complete Financial Analyst Course 2021,https://www.udemy.com/course/the-complete-financial-analyst-course/,"Excel, Accounting, Financial Statement Analysis, Business Analysis, Financial Math, PowerPoint: Everything is Included!",48,343,19h 22m,English,11/2021,4.6,62114,5,0.5,Finance & Accounting,Financial Modeling & Analysis,Financial Analysis,"317,479"
3568329,1,Personal Development,javascript-academy,$24.99,Notion for beginners,https://www.udemy.com/course/notion-for-beginners/,Become more productive with better organisation using notion,1,19,1h 41m,English,6/2021,4.6,18,5,0.5,Personal Development,Personal Productivity,Notion Workspace,474
3161622,1,Development,javascript-academy,$69.99,SQL Server Database Engine For Beginners,https://www.udemy.com/course/sql-server-database-engine-for-beginners/,"Learn how to connect to Database Engine ,Build and run T-SQL Statements",3,27,1h 59m,English,6/2021,3.9,95,5,0.5,Development,Database Design & Development,SQL Server,"21,379"
116286,1,Data Science,georgeingersoll,$39.99,Workshop in Probability and Statistics,https://www.udemy.com/course/statshelp/,This workshop will teach you the fundamentals of statistics in order to give you a leg up at work or in school.,12,74,22h 13m,English,4/2020,4.7,3900,5,0.5,Teaching & Academics,Math,Probability,"28,535"
4146562,1,Business,javascript-academy,$49.99,Data Analysis & Visualization: Python | Excel | BI | Tableau,https://www.udemy.com/course/data-analysis-visualization-python-excel-bi-tableau/,"Connect to data, clean & transform data, analyse and visualize data.",5,97,9h 33m,English,10/2021,4.3,294,5,0.5,Business,Business Analytics & Intelligence,Data Analysis,"30,640"
654832,1,Development,javascript-academy,$44.99,HTML Forms For Beginners: A Basic Introduction  ,https://www.udemy.com/course/html-forms-for-beginners-a-basic-introduction/,Learn to create  and apply css style to simple basic HTML Input forms,1,9,54m,English,6/2021,4.3,90,5,0.5,Development,Web Development,HTML,"7,263"
4037974,1,Business,hassanosman,$49.99,Hybrid Work Management: How to Manage a Hybrid Team,https://www.udemy.com/course/hybrid-work/,"Learn simple tactics that help you set up, plan, manage & evaluate your team's hybrid work model in the new workplace",6,20,1h 21m,English,10/2021,4.4,572,5,0.5,Business,Management,Hybrid Teams,"2,153"
4064176,1,Development,365careers,$199.99,SQL for Tech and Data Science Interviews,https://www.udemy.com/course/sql-for-tech-and-data-science-interviews/,Do you want to ace your SQL tech or data science interview? This Is the perfect resource for you!,5,23,2h 27m,English,6/2021,4.6,171,5,0.5,Development,Data Science,SQL,"1,600"
1302522,1,Development,javascript-academy,$129.99,Learn Ruby and Rails: Build a blog from scratch step by step,https://www.udemy.com/course/learn-ruby-and-rails-build-a-blog-from-scratch-step-by-step/,Practical Hands-on coding of a complete blog application from  scratch using Ruby on Rails Framework.,3,69,6h 32m,English,6/2021,4.3,21,5,0.5,Development,Web Development,Blogging,661
2171320,1,Development,365careers,$194.99,Python与量化投资：从基础到实战 (Python for Finance in Chinese),https://www.udemy.com/course/python-python-for-finance-in-chinese/,学习Python编程并用Python进行实际财务分析 - 完整的Python培训,17,109,7h 0m,Simplified Chinese,1/2020,4.8,121,5,0.5,Development,Programming Languages,Python,699
1420678,1,Development,javascript-academy,$199.99,JavaScript for beginners: Create 27 projects from scratch,https://www.udemy.com/course/javascript-for-beginners-create-27-projects-from-scratch/,Learn JavaScript with practical and useful  step by step hands-on projects,29,187,17h 18m,English,6/2021,4.4,132,5,0.5,Development,Web Development,JavaScript,"26,931"
4239988,1,Development,it-versity,$24.99,Data Engineering using Kafka and Spark Structured Streaming,https://www.udemy.com/course/data-engineering-using-kafka-and-spark-structured-streaming/,A comprehensive Data Engineering course on building streaming pipelines using Kafka and Spark Structured Streaming,11,112,9h 36m,English,10/2021,4.7,17,5,0.5,Development,Database Design & Development,Apache Kafka,552
4109016,1,Development,javascript-academy,$19.99,Connect and query SQL Database Server using T-SQL and SSMS,https://www.udemy.com/course/connect-and-query-sql-database-server-using-t-sql-and-ssms/,"Create database objects , query database,backup and restore database",2,24,1h 45m,English,6/2021,3.8,4,5,0.5,Development,Database Design & Development,SQL Server,143
4378054,1,Development,javascript-academy,$124.99,"Build Web Applications with : Python,Django,Flask,Heroku,Git",https://www.udemy.com/course/build-web-applications-with-pythondjangoflaskherokugit/,Build Web Applications with databases (SQLite & PostgreSQL) and deploy to the cloud,6,110,9h 22m,English,11/2021,,,,,Development,Web Development,,"1,369"
629302,1,Development,timbuchalka,$149.99,Learn Python Programming Masterclass,https://www.udemy.com/course/python-the-complete-python-developer-course/,This Python For Beginners Course Teaches You The Python Language  Fast.  Includes Python Online Training With Python 3,21,471,65h 9m,English,11/2021,4.5,83792,5,0.5,Development,Programming Languages,Python,"351,686"
468172,1,Business,ianlittlejohn2,$99.99,Powerful Reports and Dashboards with Microsoft Power BI Course,https://www.udemy.com/course/powerful-reports-and-dashboards-with-microsoft-powerbi/,"A comprehensive guide on how to import, transform & visualise data with Power BI, with practical exercises & case study.",13,80,6h 41m,English,12/2021,4.6,13852,5,0.5,Business,Business Analytics & Intelligence,Microsoft Power BI,"48,083"
3004976,1,Development,javascript-academy,$54.99,Express  ( Web Framework) for beginners,https://www.udemy.com/course/express-web-framework-for-beginners/,Learn Express and interact with Nodejs and MongoDB,4,26,1h 53m,English,6/2021,4.1,31,5,0.5,Development,Web Development,Express Framework,"10,310"
2489750,1,Development,mohammad-azam-2,$199.99,The Complete Guide to Combine Framework in iOS Using Swift,https://www.udemy.com/course/the-complete-guide-to-combine-framework-in-ios-using-swift/,Build Reactive Functional Apps Using Swift,16,97,7h 44m,English,11/2021,4.6,510,5,0.5,Development,Mobile Development,Spring Framework,"2,614"
1948462,1,Development,mohammad-azam-2,$19.99,Data Structures and Algorithms in Swift,https://www.udemy.com/course/data-structures-and-algorithms-in-swift/,Implementing Practical Data Structures with Swift,13,55,4h 5m,English,10/2020,4.8,391,5,0.5,Development,Programming Languages,Swift,"2,308"
2782656,1,Marketing,ehab-mesallum,$39.99,Competition analysis التسويق: تحليل المنافسة,https://www.udemy.com/course/competition-analysis/,المنافسون جزء من استراتيجيتك التسويقية فكلما قمت بجمع العلومات عنهم وتحليلها كلما تمكنت من التميز عنهم. د. ايهاب مسلم,5,17,1h 40m,Arabic,1/2020,4.7,38,5,0.5,Marketing,Marketing Fundamentals,Market Research,125
1398116,1,IT & Software,it-versity,$24.99,Apache Spark 2 and 3 using Python 3 (Formerly CCA 175),https://www.udemy.com/course/cca-175-spark-and-hadoop-developer-python-pyspark/,Data Engineering using Apache Spark 2 or 3 using Python as Programming Language,20,249,23h 1m,English,10/2021,4.1,1734,5,0.5,IT & Software,IT Certifications,Hadoop,"10,209"
1570206,1,Business,maven-analytics,$199.99,Microsoft Power BI with Desktop Training Course,https://www.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/,Master Power BI Desktop & learn advanced Power BI analysis & data visualization w/ a top Microsoft Power BI instructor,9,117,11h 5m,English,11/2021,4.6,48196,5,0.5,Business,Business Analytics & Intelligence,Microsoft Power BI,"174,829"
4109370,1,Development,javascript-academy,$19.99,SQL  : Solve real-world data problems with SQL Queries,https://www.udemy.com/course/sql-solve-real-world-data-problems-with-sql-queries/,Write SQL Queries used by real world database engineers and developers,2,24,1h 56m,English,6/2021,4.4,6,5,0.5,Development,Database Design & Development,SQL,259
4069742,1,Development,javascript-academy,$59.99,"Microsoft SQL for beginners : ( MS-SQL Server,T-SQL, SSMS )",https://www.udemy.com/course/microsoft-sql-for-beginners-ms-sql-servert-sql-ssms/,Practical Hands-on Data Query and Manipulation with SQL,7,54,5h 1m,English,11/2021,4.1,267,5,0.5,Development,Programming Languages,Microsoft SQL,"20,933"
1587302,1,Development,javascript-academy,$199.99,"Become a JavaScript developer - Learn (React, Node,Angular)",https://www.udemy.com/course/become-a-javascript-developer-learn-react-nodeangular/,Learn Hands-on Practical  JavaScript Development with : JavaScript|React|Node|Angular,15,198,19h 9m,English,6/2021,3.7,234,5,0.5,Development,Web Development,AngularJS,"9,292"
591752,1,Finance & Accounting,mdmohanuddin,$99.99,Financial Statement & Ratio Analysis in Excel - 3 in 1,https://www.udemy.com/course/complete-financial-statement-ratio-analysis-in-excel/,Use financial statement in Excel financial models to assess firm performance,15,29,1h 32m,English,5/2020,3.7,55,5,0.5,Finance & Accounting,Financial Modeling & Analysis,Finance Fundamentals,"3,940"
2926258,1,Development,mohammad-azam-2,$199.99,Testing iOS Apps - Behavior Driven Development Using Swift,https://www.udemy.com/course/testing-ios-apps-behavior-driven-development-using-swift/,"Learn Unit Testing, Test Driven Development and Behavior Driven Development in iOS Using Swift Language",12,69,7h 18m,English,12/2020,4.8,90,5,0.5,Development,Mobile Development,Unit Testing,767
1568506,1,Development,javascript-academy,$129.99,Introduction to Oracle Application Development for Beginners,https://www.udemy.com/course/introduction-to-oracle-application-development-for-beginners/,Create a Database Application for both Desktop and Mobile Interfaces.,2,20,1h 52m,English,8/2021,3.7,7,5,0.5,Development,Database Design & Development,Oracle ADF,"1,513"
1436164,1,Personal Development,samara-wenten,$19.99,Customer Service: Soft Skills Fundamentals,https://www.udemy.com/course/customer-service-soft-skills-fundamentals/,How to keep your head when everyone else is losing theirs,5,22,40m,English,12/2017,4.5,14126,5,0.5,Personal Development,Career Development,Customer Service,"37,676"
2423598,1,Development,365careers,$149.99,数据科学和商业分析中的统计学,https://www.udemy.com/course/statistics-for-data-science-chinese/,办公需要的统计学：描述性和推理性统计、假设检验、回归分析,12,67,3h 21m,Simplified Chinese,7/2019,4.8,41,5,0.5,Development,Data Science,Statistics,216
1017204,1,Development,javascript-academy,$74.99,Toad for Oracle for beginners:  A database managment tool,https://www.udemy.com/course/toad-for-oracle-for-beginners-the-tool-used-by-big-firms/,Learn how to use TOAD for Oracle. The big firms use this tool to manage their Oracle databases for  better productivity,4,29,1h 47m,English,7/2021,4.5,111,5,0.5,Development,Database Design & Development,Oracle Database,745
4261156,1,Business,javascript-academy,$79.99,"Business Intelligence Analyst - Power BI ,Tableau",https://www.udemy.com/course/business-intelligence-analyst-power-bi-tableau/,Data Analysis and  Data Visualisation with  Power BI  and Tableau,6,80,7h 44m,English,8/2021,4.6,7,5,0.5,Business,Business Analytics & Intelligence,Business Intelligence,349
1389568,1,Development,javascript-academy,$119.99,Introduction to Android Development for beginners,https://www.udemy.com/course/introduction-to-android-development-for-beginners/,Create an Android App step by step from scratch,6,71,8h 12m,English,6/2021,3.7,123,5,0.5,Development,Mobile Development,Android Development,"4,653"
2021504,1,Development,javascript-academy,$109.99,Learn MariaDB SQL for beginners from scratch,https://www.udemy.com/course/learn-mariadb-sql-for-beginners-from-scratch/,Practical Hands -on SQL with MariaDB,6,42,3h 48m,English,6/2021,3.2,28,5,0.5,Development,Database Design & Development,SQL,"1,516"
1146226,1,Office Productivity,javascript-academy,$104.99,"Excel for beginners:( PowerPivot, PowerQuery,Macros,VBA,DAX)",https://www.udemy.com/course/1-day-excel-beginners-course/,"Learn to Create spreadsheets , Formulas ,Functions,Tables ,Charts and input data",9,87,8h 5m,English,6/2021,4.2,193,5,0.5,Office Productivity,Microsoft,Excel,"24,627"
1613970,1,Development,javascript-academy,$104.99,Machine Learning : A Beginner's Basic Introduction,https://www.udemy.com/course/machine-learning-a-beginners-basic-introduction/,Learn Machine  Learning Basics with a Practical Example,2,17,1h 47m,English,6/2021,3.0,286,5,0.5,Development,Data Science,Machine Learning,"25,361"
